876,3,1,112,2,0,0,2
877,1,6,53,1,0,1,1
878,1,4,108,1,0,1,1
879,1,3,72,2,1,1,0
880,2,5,32,1,1,1,0
881,2,6,74,1,0,1,0
882,2,1,115,0,1,0,1
883,0,3,42,0,0,0,0
884,3,1,46,0,0,1,1
885,0,5,50,0,0,0,0
886,1,4,124,0,0,0,0
887,1,2,33,0,0,0,2
888,1,4,86,2,1,0,2
889,0,3,48,0,0,0,0
890,3,2,127,0,0,0,0
891,0,1,61,0,0,0,0
892,2,6,71,1,0,0,0
893,3,2,122,2,0,1,1
894,2,4,80,2,0,1,0
895,1,3,38,1,0,1,1
896,3,3,25,0,1,1,1
897,1,6,23,2,0,1,2
898,2,3,43,1,1,1,2
899,1,1,39,1,1,1,1
900,1,1,76,2,1,0,1
901,2,3,17,0,0,1,0
902,2,4,40,1,1,0,2
903,0,1,42,0,0,0,0
904,2,3,68,0,0,0,0
905,2,4,62,2,1,0,2
906,3,5,28,2,1,1,2
907,3,3,113,2,0,1,1
908,3,1,68,2,0,0,1
909,3,6,78,2,1,1,2
910,2,6,80,1,0,0,1
911,3,5,52,2,1,0,2
912,1,6,81,0,0,1,1
913,3,1,26,0,0,1,1
914,2,3,67,1,1,1,0
915,2,1,25,0,1,0,0
916,3,3,114,1,0,0,2
917,3,3,41,1,0,1,2
918,3,3,69,2,0,0,1
919,2,4,92,2,0,0,2
920,0,3,18,0,0,0,0
921,1,1,106,0,0,1,0
922,0,2,51,0,0,0,0
923,2,1,124,2,1,0,1
924,3,6,34,1,1,1,2
925,3,1,31,1,1,1,0
926,0,3,61,0,0,0,0
927,3,2,25,1,1,1,2
928,3,3,78,0,0,0,0
929,2,3,78,2,1,0,1
930,1,2,76,0,1,0,0
931,3,5,36,1,1,0,0
932,2,5,46,2,0,0,1
933,1,1,58,2,1,1,2
934,2,3,109,2,1,0,0
935,0,5,34,0,0,0,0
936,1,3,16,1,1,0,1
937,2,3,101,2,0,0,1
938,2,6,60,0,0,1,2
939,3,4,108,0,1,1,1
940,1,2,32,1,1,0,0
941,1,2,62,1,0,0,2
942,2,5,42,2,1,0,1
943,3,2,108,2,1,0,0
944,2,6,98,2,0,1,2
945,2,1,121,2,0,0,1
946,2,1,108,0,1,0,0
947,1,2,110,1,0,1,1
948,2,6,57,0,0,0,1
949,1,2,38,1,1,1,1
950,3,2,34,0,0,1,0
951,3,6,80,2,0,1,1
952,0,5,25,0,0,0,0
953,2,3,100,1,1,0,1
954,0,2,46,0,0,0,0
955,3,5,68,0,1,0,1
956,1,6,108,0,0,0,0
957,2,5,29,1,1,1,2
958,1,4,102,1,1,0,0
959,3,1,103,2,1,0,0
960,3,1,50,2,0,0,0
961,3,6,114,1,0,1,0
962,3,1,90,0,0,0,2
963,3,5,128,1,1,0,2
964,0,3,37,0,0,0,0
965,1,2,126,0,0,0,1
966,1,5,32,2,0,1,2
967,2,2,77,1,0,1,1
968,0,2,30,0,0,0,0
969,0,6,56,0,0,0,0
970,2,6,76,1,1,0,2
971,0,3,56,0,0,0,0
972,2,4,103,0,0,0,0
973,1,2,82,0,0,0,0
974,2,6,119,0,0,0,0
975,1,6,28,2,1,0,0
976,0,6,24,0,0,0,0
977,2,4,53,1,1,0,1
978,1,5,84,1,1,0,2
979,2,6,64,2,1,0,0
980,3,2,64,2,0,1,0
981,1,4,19,0,0,1,0
982,1,5,59,1,1,1,2
983,2,4,20,2,0,1,2
984,0,4,62,0,0,0,0
985,1,4,104,1,0,0,0
986,0,3,47,0,0,0,0
987,0,6,13,0,0,0,0
988,3,1,84,2,0,0,2
989,1,2,115,0,1,1,2
990,1,6,25,2,1,0,0
991,2,5,127,0,0,0,0
992,3,4,108,0,0,0,0
993,0,5,37,0,0,0,0
994,1,3,25,0,1,1,2
995,1,3,103,2,0,0,2
996,3,3,128,0,0,0,0
997,1,2,21,1,0,0,0
998,3,4,16,1,0,0,1
999,1,5,43,2,0,1,1
1000,2,5,108,0,0,1,0
